Datetime,Tweet Id,text,usernames,Stomach,Place,text_lemme,top_emotion,top_emotion_score,second_emotion,second_emotion_score,third_emotion,third_emotion_score
2022-05-20 17:58:57 + 00:00,1.53E+18,"The coastal circle below Beijing is fine from top to bottom, but Guangzhou is the best. 
Among the others: Chengdu, Sichuan. 
Reason: Needless to say about the coast, Guangzhou is close to Hong Kong, and the mind is relatively easy to deal with the human world; Chengdu is based on the circumstances of the closure of the city due to the epidemic -- search for unsealed provinces. https://t.co/uLXH0nF42P",phrayataksin033,,,coastal circle beijing fine guangzhou best among chengdu sichuan reason needle coast guangzhou close hong kong mind relatively easy deal human world chengdu based circumstance closure city epidemic search unsealed province http t ulxh0nf42p,approval,0.95107466,optimism,0.037617993,neutral,0.004238438
2022-05-20 17:16:48 + 00:00,1.53E+18,"@WolrdBlue @DDX8609 @pemazongmo Although Europe and the US rely on the advantage of low human rights and there is no need to close down cities to clear them, that doesn't mean the epidemic is harmless. Currently, the economic growth rate of Europe and the US is lower than that of China.",pangzi43838435,,,wolrdblue ddx8609 pemazongmo europe rely advantage low human right need close city clear t mean epidemic harmless currently economic growth rate europe lower china,amusement,0.984961033,approval,0.008932016,neutral,0.001580844
2022-05-20 17:07:45 + 00:00,1.53E+18,"Guest: The epidemic is very severe... Taiwan opened up too soon...
 Lao: Hey, more than 80,000
 guests today: threatening death! The mainland has already been closed down,
 old man: Currently, there are probably only China and North Korea in the world. The rest of the world have co-existed
 guests: Hey, this kind of economy wouldn't be too bad
 Another group of guests next door: Dad, if you take off your mask, it's better to go to Sichuan,
 you're afraid of death and how are you still alive?",GUSFRINGCLASSIC,,,guest epidemic severe taiwan opened soon lao hey 80 000 guest today threatening death ! mainland closed old man currently probably china north korea world rest world existed guest hey kind economy wouldn t bad group guest door dad mask s better sichuan afraid death alive,neutral,0.547711432,optimism,0.408733904,fear,0.008489214
2022-05-20 16:04:13 + 00:00,1.53E+18,"New Era The coronavirus outbreak broke out in Wuhan in January 2020, the first year of COVID-19. Figure 1. The cut-off time for statistics is April 8, the first year of COVID-19. The US emperor distributed four rounds of money to low- and middle-income people during the pandemic... The direct correlation between high US inflation and continued government payments is not the only reason for high inflation. Three years after COVID-19, Shanghai closed down in April and nearly two months ago, Shanghai residents still bought groceries at high prices: 1 yuan = 2 Shanghai dollars. The bottom class didn't earn a penny in February... https://t.co/EieSNOTAZ2",Mikeyehui,,,new era coronavirus outbreak broke wuhan january 2020 year covid 19 figure 1 cut time statistic april 8 year covid 19 emperor distributed round money low middle income people pandemic direct correlation high inflation continued government payment reason high inflation year covid 19 shanghai closed april nearly month ago shanghai resident bought grocery high price 1 yuan = 2 shanghai dollar class t earn penny february http t eiesnotaz2,approval,0.943364143,realization,0.042887133,neutral,0.010053835
2022-05-20 15:47:52 + 00:00,1.53E+18,"My hometown, Yingkou, Liaoning, was partially closed down for over a month, and the city was completely closed down for half a month. The day before yesterday, my mom's video told me the blockade was lifted on the 20th. I just saw this video in the family group saying it won't be unblocked. 
The closure of the city was the result of the politicization of the epidemic; the closure of the city will not end without ending in the top 20. 
Data recently released by the National Bureau of Statistics shows that the economy has deteriorated to the point of collapse; it is necessary to manage ordinary people across the country in a grid; now it's just an exercise. https://t.co/htgpWJPWxW",HuaYong798,,,hometown yingkou liaoning partially closed month city completely closed half month day yesterday mom s video told blockade lifted 20th saw video family group saying won t unblocked the closure city result politicization epidemic closure city end ending 20 data recently released national bureau statistic show economy deteriorated point collapse necessary manage ordinary people country grid s exercise http t htgpwjpwxw,approval,0.995388389,admiration,0.00135859,neutral,0.001170701
2022-05-20 15:32:38 + 00:00,1.53E+18,"#Shanghai Shanghai epidemic Shanghai epidemic prevention and control
 #China #epidemic epidemic prevention and control #lockdownShanghaiCOVID19 COVID ChinaClear",AnonymousNomad2,,,shanghai shanghai epidemic shanghai epidemic prevention control china epidemic epidemic prevention control lockdownshanghaicovid19 covid chinaclear,approval,0.990677118,realization,0.003639232,neutral,0.001338119
2022-05-20 14:43:11 + 00:00,1.53E+18,"@Cinqscories @zaobaosg Isn't the CCP the biggest fraudster? One will say you don't believe it or spread it, one will say the epidemic is serious, the other will say there will be no closure of the city, and the city will be closed down right away. Are there still few documents that are being changed overnight in Greater China? Are you being brainwashed by a fraud group and think the whole world is a cheater!?",Henrychen658,,,cinqscories zaobaosg isn t ccp biggest fraudster t believe spread epidemic closure city city closed right away document changed overnight greater china brainwashed fraud group think world cheater !,approval,0.988045394,realization,0.006861962,neutral,0.002277933
2022-05-20 14:18:15 + 00:00,1.53E+18,"🔥 The epidemic in Linshui County in Sichuan Province is rapidly rising. The city went into a state of lockdown on May 19, and the government urgently remodeled the square hospital. The video shows a large number of militias entering Linshui County. 
👉 Learn more: https://t.co/fKK3k2pgdn
 🎞️ Original Video: https://t.co/YExoUnMg3O https://t.co/ZwJ7APiLSv",WendyGoung,,,🔥 epidemic linshui county sichuan province rapidly rising city went state lockdown 19 government urgently remodeled square hospital video show large number militia entering linshui county 👉 learn http t fkk3k2pgdn 🎞️ original video http t yexounmg3o http t zwj7apilsv,approval,0.374586612,realization,0.362675428,neutral,0.151605517
2022-05-20 12:57:12 + 00:00,1.53E+18,"@GEj1CLT0s1ukhQH @zaobaosg what is the basis for saying that North Korea is lying flat against the epidemic? The media came to conclusions in such a hurry, only catering to the West's psychological needs. 
Currently, we can see only
 3:1 in North Korea. The nationwide blockade and lockdown to fight the epidemic
 2. The epidemic is spreading rapidly, but the “current” death rate is low
 3. The epidemic prevention materials have been shipped back three times from Shenyang, and the
 rest of the information is speculation",Dongmianxiong1,,,gej1clt0s1ukhqh zaobaosg basis saying north korea lying flat epidemic medium came conclusion hurry catering west s psychological need currently only 3 1 north korea nationwide blockade lockdown fight epidemic 2 epidemic spreading rapidly “ current ” death rate low 3 epidemic prevention material shipped time shenyang the rest information speculation,realization,0.973806858,approval,0.019661067,neutral,0.002843433
2022-05-20 11:53:11 + 00:00,1.53E+18,"You can't wait in line for medicine, and you can't pay for health insurance. If you get a confirmed diagnosis of Huirui's medicine, you can't eat dead people or wash your kidneys. Chen Shizhong and Tsai Ing-wen were unprepared for the big explosion of the epidemic. If I want to coexist, I don't want a definitive diagnosis, I want to close the city without a pay cut, I want to go abroad to close the country... Bai Lan will soon take medicine. The prescription is to dry old orange peel with two doses of licorice! https://t.co/RSNh5KhZNa",milkfish323,,,t wait line medicine t pay health insurance confirmed diagnosis huirui s medicine t eat dead people wash kidney chen shizhong tsai ing wen unprepared big explosion epidemic want coexist t want definitive diagnosis want close city pay cut want abroad close country bai lan soon medicine prescription dry old orange peel dos licorice ! http t rsnh5khzna,disappointment,0.982629895,disapproval,0.003949153,neutral,0.003526069
2022-05-20 11:51:49 + 00:00,1.53E+18,"At first, I wanted to follow a person who
 only registered an account after watching it a year or two after watching the
 recent epidemic, the vaccine closure was fast, and
 I gradually felt that the push only
 made me feel worse. The algorithm only made me feel worse and worse. The algorithm was
 to keep people smoother and longer, computer computation only pushed more and more extreme
 at the end of the
 day I
 bought a physical book a few weeks ago and then went back to Twitter after continuing to increase my reading time every
 day, and then came back to Twitter
. 
Twitter",item_code,,,wanted follow person who registered account watching year watching the recent epidemic vaccine closure fast and gradually felt push only feel worse algorithm feel worse worse algorithm wa people smoother longer computation pushed extreme end the day i bought physical book week ago went twitter continuing increase reading time every day came twitter twitter,anger,0.421248853,desire,0.201432362,annoyance,0.139863431
