Datetime,Tweet Id,text,usernames,Stomach,Place
2022-05-24 14:17:13 + 00:00,1529104234658111488,"@truth8964_1 @zhengjiudiqiu speculated that
 Chen Qiushi's motive for searching for the truth was that the protégé of Bao Tong, a suspected military agent, was released, Zhang Zhan, Fang Bin is a Falun Gong practitioner. The motive is to incite rumors to
 spread rumors during the pandemic to prevent outlaws who don't care about their bodies from secretly spreading drugs. Investigating and registering one by one may be a serious means of cracking down on a certain cult. Basically, the police may have taken the opportunity to seize it, so it's no wonder that some people overseas are suffering for the closure of the city",znknFXZjVizMWO3,,
2022-05-24 11:47:05 + 00:00,1529066452564774913,"@Beijingfc666 China's political center and economic center were closed down at the same time, so employment is impossible. Also, in the first half of the year, the economies of Northeast China, Zhengzhou, and Xi'an were severely hit. The epidemic will kill people, but the poor will die, and the poor have a lower life expectancy than the rich. The central government has been duped by those politically speculative prevention and control experts. It is clear that the central government did not get real data.",zzzxxc_v,,
2022-05-24 11:38:03 + 00:00,1529064178526212096,The beautiful blogger with millions of followers on Weibo was unable to be treated due to the closure of the city due to the epidemic. It's a pity! 😭😭😭😭 https://t.co/RHNpHHd8H9,HCNtomoon,,
2022-05-24 11:17:38 + 00:00,15290590419442523904,"There are three possible scenarios for China's epidemic (and economy):
 1. Continued clean-up, consumption of materials and national strength. 
2. The strategy changed to a soft or intermittent lockdown. The indicator was no longer based on the number of confirmed cases, but the ICU ward usage rate. 
3. Both sides surrendered, causing the epidemic to break out once and then slowly receded. 

Since China still hasn't lifted the ban on the import of mRNA vaccines, there doesn't seem to be an option to fully open up the vaccine after getting the vaccine. The concerns about foreign investment are very valid.",Rockieey,,
2022-05-24 11:09:37 + 00:00,1529057022301249537,"@CaoChangqing The purpose of the closure of the city was not to fight the epidemic; it was to make money in the name of fighting the epidemic. In the name of fighting the epidemic, ordinary people are being thrown at it. Test the endurance of ordinary people's officials and consolidate their power in the name of fighting the epidemic. Through this epidemic, it is possible to squeeze out a small amount of savings on ordinary people's hands, allow Bai Weibing to make a small fortune, and by beating the masses against the masses, they can buy and train a large number of loyal lackeys.",yinjun5700,,
2022-05-24 10:59:06 + 00:00,1529054376697860098,"Record it; in fact, it's not a record or an outlook. 
Everything revolves around Little Bear's re-election next year. Why is Shanghai closed down? The main point is to use the prevention and control of the epidemic as the political achievement of re-election. This is a very important political achievement, and it can even ignore economic pressure. However, it seems like a bit of a drag. The reason is that foreign countries already coexist with the virus, and domestic people also know that the virus doesn't seem to be that severe, making this political performance a bit false",john85367977,,
2022-05-24 10:25:25 + 00:00,1529045901800419329,"This Chinese and Japanese couple I'm interested in is also horrible... I haven
't been able to meet in a foreign country for more than two years due to the pandemic. I had a hard time getting a Japanese visa in March, and as a result, Shanghai was closed down. 
It's so difficult to fall in a foreign country under the pandemic. https://t.co/YPuoqOieuh",Lcayu,,
2022-05-24 10:20:54 + 00:00,1529044764590489601,"@ZH_mzghg The police never wanted to worry about this kind of bad thing in the first place. All the profits generated by the epidemic and the closure of the city did not go to the police, and the police were actually eroding the rights of the police; of course, the police were unwilling to help. I withdrew it with just a few excuses. 
That's still the saying; if you face a big white buck, you hit in vain, but if you hit a big white, it's also a vain fight. The police won't ask.",Fish saidso,,
2022-05-24 10:00:48 + 00:00,1529039703298560001,"[Shanghai City Closure] Italians rushed to protest against the blockade of the consulate in solidarity with the police withdrawing to unblock the Omicron outbreak in Shanghai, China. The government implemented strict containment measures, causing clashes and protests to continue to occur. Luxury house in Changning District “Kariwa https://t.co/AHxGa8VyvJ",RFachInese,,
2022-05-24 09:58:35 + 00:00,1529039148664754176,"Record my first feeling about some policies over the past few years:
 1. The closure of Wuhan -- I wiped it off; I didn't have it in 100 years; I quickly got my parents to buy masks; I quickly went to a nearby pharmacy to buy masks for myself; I estimated that the spread of the epidemic to the UK was fast enough for a day trip over the weekend;
 2. Is the Hainan Free Trade Zone -- can this place be used as a pilot for a completely open exploration network and liberalize access.",Feiyang35610027,,
2022-05-24 09:55:01 + 00:00,1529038247535554563,"The outbreak of the epidemic in Shaoxing, Zhejiang, has been complained of being “like a prison.” People who are afraid of being hungry like Shanghai are going crazy shopping in the middle of the night. The clerk was locked away in the store, and the CBD was completely silent. Shaoxing Outbreak | Shaoxing Closure | China Outbreak Out of Control | China Outbreak | Latest China Outbreak | Shanghai Outbreak | Beijing Outbreak
 https://t.co/NWSCd0Uwwx",Zaiyeshuo,,
2022-05-24 09:36:44 + 00:00,1529033647332143105,"At the time of the outbreak of the epidemic, the whole of Taiwan was threatened with a soft lockdown, and a

 wave of confirmed diagnoses was discovered. They threatened to quickly get rid of the

 epidemic by forcing everyone to take medicine. This guy also said that harvesting could be unblocked.

 The problem was that the city could not be blocked,

 this mentally retarded https://t.co/hZUL8GRkGX",Jameshsiehtw,,
2022-05-24 08:53:38 + 00:00,1529022802434879491,"@TW_nextmedia This reminds me of the beginning of the epidemic. Seeing the closure of Wuhan and the Communist Party solder their iron gates. How many times have I fought with Little Pink because of this incident. As for Little Pink, if I'm not in the area, how can I understand the critical situation, weld the door, and reduce infections is the best course of action for all. I hope Little Pink is doing well now",bq406678,,
2022-05-24 08:00:00 + 00:00,1529009305088774144,"After two years of “endless” blockade in China, Airbnb decided to close all listings in China... 

Report the international clean-up of Airbnb China China China CCP lockdown the Chinese outbreak

 https://t.co/UYojhGDVTT",upmedia_tw,,
2022-05-24 07:59:03 + 00:00,1529009066055327746,"If it were a big Shanghai, operate like a fan! Almost all of the insurance companies designated by government departments are new companies newly incorporated during this pandemic. After reading it, you have to be convinced!! 
Chang Yanqing is really an unusual person. Being able to seize the epidemic and suddenly register and set up so many epidemic protection enterprises. The key point is that during the blockade and administration of Shanghai's lockdown, comrades from the Industrial and Commercial Taxation Bureau were able to click the green light to apply for a business license",HaltaWake,,
2022-05-24 07:48:19 + 00:00,1529006362491244544,"The CEO of JD left the WeChat media group and secretly criticized

 Xu Lei, president of Jingdong Group, an e-commerce giant in mainland China for extreme epidemic prevention in Shanghai, and recently withdrew from all WeChat media groups. During the closure of Shanghai due to the epidemic, Xu Lei made comments about the supply of goods in Shanghai. On several occasions, he vehemently criticized the government's extreme epidemic prevention measures, which attracted a great deal of attention. 
https://t.co/r53ZsdTHVL",Realweizhen,,
