Datetime,Tweet Id,text,usernames,Coordinates,Place
2020-04-05 12:14:24 + 00:00,1246773180317876224,"If you say this number is low, you
 can think that you think that our country has underestimated the epidemic,
 then you should have seen the closure of Wuhan?
 You also seem to know how much weight it is
 when the Chinese government looks at GDP up and down,

 then the government takes a quarter of GDP to handle the epidemic, and then
 you watch the hustle and bustle and then think nothing happened? 

Let's use some logic, OK",Setsuna51183,,
2020-04-05 12:01:11 + 00:00,1246769853500780545,"[Invisible War] Zhang Tianliang: The communist rogue traitor group, headed by Xi Feng Pig, is an anti-human tyrannical group that used bioviruses as weapons of mass destruction to launch an invisible war to exterminate the world. The gang of thieves first planned to block the epidemic and deliberately leaked news of the closure of Wuhan, forcing people in the affected areas to flee to other countries with drugs, and then secretly ordered the scammers to buy international epidemic prevention materials. Europe and the US were caught off guard by the outbreak of the epidemic, causing enormous casualties and losses.",Diana_Empress,,
2020-04-05 12:00:01 + 00:00,1246769558477815809,"[Shi Tao spread the CCP regime and the number of confirmed cases of the epidemic worldwide exceeded one million] The US should have grown to nearly 240,000 or 250,000 by yesterday, and the number of deaths has exceeded 6,000. 
As you can see, in the course of the development of the US epidemic, he's not like in Europe. If you say Italy, Spain, Germany, you can see the process of quite a fight. You can also see quite a lot of cries. If it doesn't work, the city is closed down... 
https://t.co/XCZ0pQYsJh https://t.co/chooepjXQR",SoundofHopeOh,,
2020-04-05 11:43:51 + 00:00,1246765490095247360,"The New York Times reports that since the beginning of February, the Central Intelligence Agency (CIA) has warned the Trump administration many times: China has seriously underreported the number of coronavirus infections! 
The closure of the city of Wuhan on January 23 was enough to scare countries and make all countries nervous, and the
 CIA is also doing its part, competently reminding the Trump administration that the Chinese epidemic is far more dangerous than the level of danger shown by the closure of the city. 
I know the epidemic is so serious, but Trump hasn't acted for months, which is strange https://t.co/FvkMeQKdz0",China24155463,,
2020-04-05 11:32:20 + 00:00,1246762591512387586,"@Mulan2020 @Gnews202064 what the hell? Do you think there are no other reasons why people died after the city was closed down for so many months? Plus people who have died from COVID-19. No one was allowed to go out during the closure of the city; after the blockade was lifted, of course, a bunch of people went to their ashes.",Sunwen79,,
2020-04-05 11:27:55 + 00:00,1246761482076839936,"@jingshan513 @wongtafuk I don't want anything from the CCP, don't you just want to say that the Chinese have deceived the whole world? With the outbreak of the epidemic in China and the closure of cities in China, the whole world knows that the whole world mocks China for eating bats to get infected, and the whole world says that China has no human rights. Don't you read the news? Been scolding for two months. Two months have passed, where did the Chinese fool the world? Said the data was fake. When did you trust mainland data?",DanITang1215,,
2020-04-05 11:26:39 + 00:00,1246761164282855425,"@KUI__YANG If Fiji closes down, the epidemic will soon be brought under control. However, the economic impact will be significant in the later stages, especially on the tourism and hotel industries.",Be_Waterman,,
2020-04-05 11:05:13 + 00:00,1246755770370150400,"The epidemic closed down the city, typhoons and torrential rain. 
The best arrangements for staying home are reading, writing, working out, and watching movies. 
“Forrest Gump” is one of my favorite movies, and I never get tired of watching it. Maybe it's because I myself have such a stupid kid who doesn't love me, so when I watch this movie, I feel a lot more substitution. 
God is also a master of balance. If he closes a door for you, there will definitely be a window open for you. 
Be brave, determined, and move forward. https://t.co/j8lTFq7HAi",KUI__YANG,,
2020-04-05 11:03:06 + 00:00,1246755236363915264,"@dw_chinese China practices democratic politics, and every citizen can express their demands through reasonable and legal means. The closure of the city under the epidemic was taken to prevent the further spread of the epidemic, reflecting the Chinese government's attitude of being highly responsible for people's lives and health. This is also a sign that the Chinese government respects the government's respect for human rights, because the right to life and health is the basic right of every citizen.",EJWM2HicRlow6NB,,
2020-04-05 10:58:11 + 00:00,1246753997312028672,"Suva, the capital of Fiji, has an international air ban, city closure, curfew, typhoon and rainstorm days. What is reassuring is that up to now, people's sentiment has been very stable. On the street, the people in the supermarket were all calm and quiet. There were no crowds to buy, and no one looked at the Chinese too much. 
The epidemic is spreading, not very fast. If this unconventional state continues, this poor little country will fall into a very difficult situation. People will have no income, and society will be full of instability. https://t.co/GCn8GQehIj",KUI__YANG,,
2020-04-05 10:41:03 +00:00,1246749686351851521,"@RFI_TradCn This article is full of lies; France Guang is spreading fake news. First, Taiwan has never cut off flights with the mainland. There were none when the mainland epidemic was at its worst, and there are none now. Everyone can check flights. Second, after the closure of Wuhan on January 23, flights between Wuhan and South Korea were cut off. The outbreak of the epidemic in South Korea is a problem for the Xintiandi Church, and it has little to do with China's interruption of continuous navigation. Italy and the US first cut flights with China, and are now the two most affected countries.",zbsb76297056,,
2020-04-05 10:30:04 + 00:00,1246746921730863104,"@kangzhuang4950 @jml041 Two months after the closure of China, American politicians still don't know enough. This isn't called incompetent or ignorance. If you want to say that the Chinese side is lying and concealing reports, please first take a look at Western News reports on the epidemic in China in February and March. Which ones aren't serious? Now the US can't play on its own; on the contrary, it falsely accuses China of lying. It's really a shame.",DryVaccine,,
2020-04-05 10:15:29 + 00:00,1246743254902571009,"@bemax8411112 @Xander0739 @SpokespersonCHN China stabbed us when they didn't know this was a novel virus, but they also quickly closed down their cities to quarantine Western countries. The epidemic is so severe in China, how much buffer time has Western countries been given? Western countries, and you, Taiwan, know how serious the situation is, and it's hard to say... You've still made mistakes until now, can't you overstate it",2lenqpus4oej8nr,,
2020-04-05 10:12:21 + 00:00,1246742464527917056,"@brother_chui China closed down the city as soon as possible and notified the WHO of the outbreak as soon as possible. It's been over two months for you, are you ready? It's a waste of time given to you by China",feukqknxh4afizh,,
