,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
224,224,2.0,0.6449,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['most', 'foul', 'smell', 'anti', 'intellectual', 'activist', 'lead', 'large', 'group', 'launch', 'frenzied', 'attack', 'epidemic', 'seem', 'tone', 'now', 'group', 'people', 'go', 'wild', 'go', 'wild', 'cosmic', 'invincibility', 'scold', 'enough', 'don', 'seem', 'tone', 'now', 'real', 'victim', 'perpetrator']"
225,225,1.0,0.7111,"epidemic, city, full, day, year, go, closure, close, time, text","['closure', 'city', 'continue', 'th', 'last', 'year', 'spread', 'epidemic', 'more', 'more', 'aware', 'last', 'time', 'go', 'get', 'wet', 'leave', 'cry', 'finish', 'whole', 'process', 'teasing', 'time', 'all', 'up', 'hope', 'adapt', 'environment', 'go', 'smoothly', 'first', 'later', 'swimming', 'ring', 'discover', 'aunt', 'help', 'cry', 'trouble', 'full', 'story']"
226,226,1.0,0.8807,"epidemic, city, full, day, year, go, closure, close, time, text","['year', 'ago', 'today', 'epidemic', 'city', 'city', 'imperial', 'view', 'thus', 'day', 'closure', 'city', 'blockade', 'past', 'day', 'experience', 'day', 'acid', 'food', 'quarantine', 'anxiety', 'boredom', 'trouble', 'day', 'let', 'hope', 'never', 'again', 'truly', 'unforgettable', 'account', 'time', 'go', 'still', 'full', 'article']"
227,227,1.0,0.9586,"epidemic, city, full, day, year, go, closure, close, time, text","['over', 'just', 'leave', 'job', 'last', 'year', 'take', 'break', 'interview', 'then', 'hit', 'due', 'pandemic', 'always', 'feel', 'long', 'time']"
228,228,1.0,0.6579,"epidemic, city, full, day, year, go, closure, close, time, text","['baby', 'clothe', 'stock', 'direct', 'shooting', 'good', 'stock', 'epidemic', 'close', 'wait', 'compensation', 'finally', 'new', 'year', 'day', 'send', 'wrong', 'size', 'compensation', 'year', 'later', 'ship', 'week', 'ship', 'week']"
229,229,1.0,0.4471,"epidemic, city, full, day, year, go, closure, close, time, text",['全年实际放假天']
230,230,1.0,0.9336,"epidemic, city, full, day, year, go, closure, close, time, text","['dream', 'epidemic', 'city', 'close', 'again', 'bunch', 'small', 'come', 'eat', 'home']"
231,231,1.0,0.6347,"epidemic, city, full, day, year, go, closure, close, time, text","['really', 'difficult', 'grow', 'epidemic', 'country', 'yet', 'virus', 'age', 'code', 'acid', 'wear', 'mask', 'know', 'well', 'covid', 'influenza', 'again']"
232,232,1.0,0.852,"epidemic, city, full, day, year, go, closure, close, time, text","['really', 'talk', 'reason', 'mask', 'turn', 'mask', 'epidemic', 'closure', 'city', 'blockade']"
233,233,1.0,0.4269,"epidemic, city, full, day, year, go, closure, close, time, text","['new', 'era', 'new', 'lei', '一干就是天', 'country', 'advanced', 'individual', 'fight_against', 'covid', 'sky', 'turn', 'move', 'forward', 'full', 'text']"
234,234,1.0,0.9037,"epidemic, city, full, day, year, go, closure, close, time, text","['actually', 'quite', 'afraid', 'go', 'company', 'cruelly', 'good', 'successfully', 'good', 'go', 'park', 'day', 'watch', 'grandpa', 'clean', 'leave', 'early', 'exam', 'come', 'happy', 'prepare', 'retest', 'closure', 'company', 'postgraduate', 'also', 'choose', 'birthday', 'get', 'marry', 'again', 'think', 'meaning', 'life', 'day', 'food', 'hotel', 'year', 'full', 'story']"
235,235,1.0,0.8754,"epidemic, city, full, day, year, go, closure, close, time, text","['remember', 'day', 'quite', 'clearly', 'epidemic', 'close', 'house', 'go', 'buy', 'alone', 'go', 'back', 'come', 'meet', 'travel', 'card', 'suddenly', 'feel', 'long', 'time', 'epidemic', 'close', 'time', 'block', 'turn', 'eat', 'outside', 'strange', 'park', 'eat', 'pork', 'foot', 'meal', 'embarrass', 'really', 'strange', 'experience']"
236,236,2.0,0.6028,"city, people, epidemic, control, text, fight, medical, prevention, full, government","['other', 'small', 'blackboard', 'newspaper', 'entrance', 'community', 'city', 'close', 'epidemic', 'now', 'large', 'screen', 'also', 'consider', 'contribution', 'panel']"
237,237,1.0,0.9434,"epidemic, city, full, day, year, go, closure, close, time, text","['month', 'end', 'year', 'express', 'delivery', 'experience', 'still', 'as', 'fragmented', 'city', 'close', 'pandemic']"
238,238,1.0,0.8705,"epidemic, city, full, day, year, go, closure, close, time, text","['go', 'back', 'epidemic', 'close', 'year', 'so', 'really', 'funny', 'look', 'back', 'picture']"
239,239,1.0,0.6883,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'past', 'nightmare', 'also', 'see', 'bright', 'nightmare', 'new', 'positive', 'constantly', 'black', 'hole', 'camera', 'see', 'opening', 'suddenly', 'open', 'sun', 'cover', 'fact', 'sun', 'always', 'there', 'also', 'return', 'normal', 'college', 'student', 'life', 'still', 'vaguely', 'hear', 'sound', 'basketball', 'being', 'court', 'hear', 'guitar', 'accompaniment', 'playground', 'corner', 'full', 'text']"
240,240,1.0,0.8346,"epidemic, city, full, day, year, go, closure, close, time, text","['today', 'old', 'brother', 'go', 'work', 'also', 'go', 'work', 'maternity', 'leave', 'old', 'brother', 'really', 'really', 'grateful', 'old', 'brother', 'pain', 'difficult', 'day', 'surgery', 'psychological', 'first', 'time', 'stay', 'unfamiliar', 'city', 'so', 'long', 'just', 'get', 'confinement', 'pain', 'able', 'go', 'month', 'pandemic', 'full', 'story']"
241,241,1.0,0.9189,"epidemic, city, full, day, year, go, closure, close, time, text","['brilliant', 'glory', 'period', 'closure', 'city', 'epidemic', 'last', 'year']"
242,242,1.0,0.5782,"epidemic, city, full, day, year, go, closure, close, time, text","['friendly', 'promotion', 'antu', 'sound', 'band', 'tour', 'station', 'station', 'young', 'people', 'form', 'antu', 'sound', 'band', 'passionate', 'full', 'future', 'know', 'bumpy', 'muddy', 'journey', 'close', 'think', 'escape', 'disaster', 'expect', 'just', 'beginning', 'epidemic', 'acid', 'full', 'text']"
243,243,1.0,0.4221,"epidemic, city, full, day, year, go, closure, close, time, text","['prevention', 'control', 'covid', 'epidemic', 'most', 'vigorous', 'critical', 'stage', 'propaganda', 'department', 'central', 'civilization', 'office', 'volunteer', 'service', 'care', 'campaign', 'provide', 'livelihood', 'security', 'let', 'travel', 'community', 'volunteer', 'just', 'turn', 'as', 'soon', 'possible', 'put', 'red', 'vest', 'take', 'job', 'dong', 'volunteer', 'number', 'full', 'text']"
244,244,1.0,0.7629,"epidemic, city, full, day, year, go, closure, close, time, text","['next', 'door', 'learn', 'epidemic', 'city', 'close', 'turn']"
245,245,1.0,0.6665,"epidemic, city, full, day, year, go, closure, close, time, text","['really', 'useful', 'nice', 'take', 'own', 'example', 'always', 'problem', 'time', 'time', 'onychomycosis', 'otherwise', 'other', 'spread', 'close', 'last', 'year', 'scarce', 'run', 'over', 'over', 'again', 'squeeze', 'cut', 'scissor', 'finally', 'get', 'able', 'go', 'outside', 'well', 'course', 'eat', 'aspect', 'even', 'more', 'singular', 'already', 'full', 'text']"
246,246,1.0,0.5625,"epidemic, city, full, day, year, go, closure, close, time, text","['also', 'incident', 'almost', 'epidemic', 'prevention', 'license', 'purpose', 'closure', 'city', 'pandemic', 'very', 'strong', 'also', 'organization', 'national', 'surveillance', 'use', 'spread', 'virus', 'fake', 'sun', 'implement', 'organization']"
247,247,1.0,0.6735,"epidemic, city, full, day, year, go, closure, close, time, text","['change', 'attire', 'closure', 'city', 'pandemic', 'now', 'see', 'again', 'experience', 'next', 'day', 'even', 'windy', 'eat', 'keep', 'cool', 'road', 'ahead', 'get', 'keep', 'bloom', 'university']"
248,248,1.0,0.5436,"epidemic, city, full, day, year, go, closure, close, time, text","['just', 'joke', 'many', 'city', 'pandemic', 'number', 'corpse', 'shredding']"
249,249,1.0,0.3914,"epidemic, city, full, day, year, go, closure, close, time, text","['closure', 'city', 'people', 'raise', 'waste', 'then', 'severely', 'mouth', 'morning', 'peak', 'normal', 'traffic']"
250,250,1.0,0.9532,"epidemic, city, full, day, year, go, closure, close, time, text","['collapse', 'go', 'work', 'again', 'tomorrow', 'even', 'start', 'miss', 'closure', 'city', 'pandemic', 'at', 'least', 'work', 'home']"
251,251,1.0,0.6042,"epidemic, city, full, day, year, go, closure, close, time, text","['yoga', 'go', 'business', 'also', 'course', 'open', 'valley', 'accord', 'truth', 'kind', 'company', 'tax', 'rich', 'good', 'make', 'money', 'scale', 'expand', 'too', 'much', 'hit', 'closure', 'city', 'epidemic', 'revenue', 'break', 'capital', 'chain', 'look', 'company', 'situation', 'capital', 'scale', 'come', 'single', 'round', 'company', 'structure', 'capital', 'come', 'time', 'yoga', 'essentially', 'more', 'beauty', 'full', 'text']"
252,252,1.0,0.6404,"epidemic, city, full, day, year, go, closure, close, time, text",[]
253,253,1.0,0.9828,"epidemic, city, full, day, year, go, closure, close, time, text","['wedding', 'family', 'still', 'so', 'happy', 'talk', 'today', 'feel', 'so', 'lucky', 'finish', 'just', 'day', 'pandemic', 'close', 'down', 'see', 'happy', 'still', 'feel', 'meaning', 'host', 'wedding', 'time', 'just', 'make', 'happy', 'worried', 'grandpa', 'as', 'old', 'so', 'wedding', 'as', 'soon', 'possible', 'choice', 'end', 'last', 'year', 'fortunately', 'grandpa', 'also', 'full', 'story']"
254,254,1.0,0.8666,"epidemic, city, full, day, year, go, closure, close, time, text","['before', 'old', 'feel', 'difficult', 'make', 'money', 'pandemic', 'now', 'feel', 'very', 'tired', 'confused', 'few', 'epidemic', 'teach', 'push', 'back', 'forth', 'city', 'close', 'today', 'make', 'money', 'good', 'reason', 'lie', 'necessary', 'cheer']"
255,255,1.0,0.7767,"epidemic, city, full, day, year, go, closure, close, time, text","['walk', 'home', 'eat', 'dad', 'today', 'meet', 'child', 'village', 'dad', 'say', 'know', 'know', 'dad', 'fall', 'first', 'floor', 'say', 'afraid', 'now', 'th', 'floor', 'time', 'thankfully', 'dad', 'relieve', 'year', 'now', 'basically', 'much', 'well', 'day', 'never', 'forget', 'wind', 'rage', 'epidemic', 'close', 'city', 'so', 'many', 'overcome', 'also', 'see', 'too', 'much', 'warmth', 'warmth']"
256,256,1.0,0.7065,"epidemic, city, full, day, year, go, closure, close, time, text","['think', 'back', 'year', 'graduate', 'epidemic', 'bad', 'initial', 'as', 'unavoidable', 'closure', 'mess', 'haven', 'yet', 'year', 'world', 'war', 'home', 'plenty', 'time', 'unwilling', 'work', 'hard', 'once', 'again', 'watch', 'past', 'go', 'separate', 'way', 'decide', 'find', 'job', 'place', 'awaken', 'people', 'more', 'society', 'so', 'motivation', 'perseverance', 'year', 'full', 'text']"
257,257,1.0,0.4856,"epidemic, city, full, day, year, go, closure, close, time, text","['most', 'memorable', 'epidemic', 'past', 'closure', 'city', 'bay', 'day', 'sheep', 'farm']"
258,258,1.0,0.8126,"epidemic, city, full, day, year, go, closure, close, time, text","['outrageous', 'sudden', 'dad', 'advanced', 'cancer', 'covid', 'pandemic', 'close']"
259,259,1.0,0.7148,"epidemic, city, full, day, year, go, closure, close, time, text","['sit', 'full', 'people', 'train', 'fight', 'epidemic', 'past', 'as', 'soon', 'virus', 'discover', 'city', 'close', 'severe', 'even', 'stop', 'highway', 'block', 'bit', 'funny', 'think', 'also', 'little', 'people', 'united']"
260,260,1.0,0.6265,"epidemic, city, full, day, year, go, closure, close, time, text","['really', 'go', 'away', 'next', 'closure', 'early', 'closure', 'end', 'exhausted', 'exhaust', 'epidemic', 'foreign', 'also', 'experience', 'many', 'original', 'strain', 'delta', 'strain', 'almost', 'dead', 'numb', 'home', 'abroad', 'epidemic', 'disappear', 'world', 'return', 'way', 'pandemic', 'all', 'wrong', 'only', 'full', 'text']"
261,261,1.0,0.695,"epidemic, city, full, day, year, go, closure, close, time, text","['documentary', 'life', 'closed', 'city', 'actually', 'battle', 'people', 'fight', 'epidemic', 'central', 'hospital', 'go', 'infection', 'recovery', 'actually', 'cry', 'number', 'new', 'finally', 'reduce', 'inseparable', 'people', 'sorrow', 'all', 'worthy', 'see', 'more', 'people', 'even', 'people', 'all', 'world', 'closure', 'city', 'minute', 'edition']"
262,262,1.0,0.6615,"epidemic, city, full, day, year, go, closure, close, time, text","['look', 'success', 'day', 'weight', 'loss', 'noon', 'eat', 'beef', 'hot', 'pot', 'gout', 'pain', 'eat', 'hot', 'pot', 'eat', 'own', 'cold', 'dinner', 'suddenly', 'think', 'epidemic', 'severe', 'city', 'close', 'also', 'nervous', 'lose', 'weight', 'day', 'eat', 'diet', 'end', 'disarray', 'day', 'then', 'mess']"
263,263,1.0,0.7816,"epidemic, city, full, day, year, go, closure, close, time, text","['sequelae', 'closure', 'epidemic', 'prepare', 'at', 'least', 'worth', 'paper', 'otherwise', 'sense', 'security']"
264,264,1.0,0.5667,"epidemic, city, full, day, year, go, closure, close, time, text","['dream', 'last', 'night', 'go', 'back', 'with', 'decide', 'close', 'city', 'pandemic', 'people', 'lie', 'corpse', 'then', 'go', 'back', 'forth', 'see', 'half', 'huge', 'fish', 'carcass', 'beach', 'foreign', 'man', 'drag', 'fish', 'fun', 'scene', 'people', 'indifferent', 'fish', 'down', 'jacket', 'buy', 'turn', 'away', 'actually', 'suit', 'try', 'full', 'story']"
265,265,1.0,0.9543,"epidemic, city, full, day, year, go, closure, close, time, text","['dusty', 'trance', 'there', 'feel', 'go', 'weather', 'atmosphere', 'snow', 'few', 'ago', 'weather', 'atmosphere', 'continuation', 'day', 'epidemic', 'close', 'city', 'about', 'go', 'vacation', 'still', 'talk', 'semester', 'many', 'few', 'day', 'ago', 'year', 'still', 'leap', 'winter', 'as', 'well', 'just', 'fill', 'right']"
266,266,1.0,0.9435,"epidemic, city, full, day, year, go, closure, close, time, text","['set', 'flag', 'get', 'ready', 'lose', 'weight', 'closure', 'epidemic', 'spring_festival', 'add', 'spring_festival', 'yet']"
267,267,1.0,0.5382,"epidemic, city, full, day, year, go, closure, close, time, text","['really', 'admire', 'new', 'conference', 'decide', 'build', 'additional', 'ship', 'give', 'more', 'courage', 'cope', 'international', 'blockade', 'then', 'whole', 'country', 'fundamentally', 'reverse', 'epidemic', 'situation', 'many', 'other', 'decision', 'vigorously', 'develop', 'new', 'energy', 'now', 'play', 'new', 'start', 'construction', 'least', 'later', 'decision', 'win', 'least', 'full', 'text']"
268,268,1.0,0.707,"epidemic, city, full, day, year, go, closure, close, time, text","['birthday', 'epidemic', 'close', 'down']"
269,269,1.0,0.5787,"epidemic, city, full, day, year, go, closure, close, time, text","['certain', 'idiot', 'coin', 'city', 'close', 'epidemic', 'meat', 'leave', 'eat', 'just', 'eat', 'sick', 'outbreak', 'epidemic', 'get', 'bed', 'high', 'fever', 'fine', 'child', 'starve', 'death', 'then', 'noise', 'early', 'morning', 'regardless', 'high', 'fever', 'tell', 'eat', 'dish', 'day', 'make', 'buy', 'weekend', 'implication', 'don', 'want', 'eat', 'make', 'complain', 'day', 'eat', 'day', 'factory', 'good', 'meat', 'good', 'eat', 'meat', 'full', 'text']"
270,270,1.0,0.9791,"epidemic, city, full, day, year, go, closure, close, time, text","['amazing', 'thing', 'go', 'back', 'go', 'tomb', 'first', 'few', 'day', 'day', 'come', 'back', 'dream', 'say', 'see', 'grandpa', 'leave', 'go', 'back', 'get', 'take', 'back', 'closure', 'city', 'pandemic', 'able', 'understand', 'feel', 'many', 'wait', 'home', 'wait', 'go', 'back', 'full', 'story']"
271,271,1.0,0.7571,"epidemic, city, full, day, year, go, closure, close, time, text","['epidemic', 'close', 'city', 'make', 'many', 'basically', 'all', 'successful', 'rice', 'too', 'hard', 'add', 'water', 'rice', 'cooker', 'continue', 'steam', 'rice', 'still', 'hard', 'eat', 'anyway', 'make', 'find', 'right', 'level', 'water', 'still', 'suitable', 'eat']"
272,272,1.0,0.6055,"epidemic, city, full, day, year, go, closure, close, time, text","['accident', 'home', 'want', 'see', 'attend', 'class', 'recent', 'closure', 'city', 'come', 'end', 'go', 'swim', 'own', 'week', 'adjust', 'physical', 'condition', 'influence', 'depression', 'still', 'wear', 'swimming', 'swimming', 'cap', 'buy', 'rubber', 'no', 'long', 'seal', 'time', 'wear', 'swim', 'think', 'swim', 'suddenly', 'hug', 'think', 'happiness', 'freedom', 'feel', 'fulfillment', 'right', 'full', 'text']"
273,273,1.0,0.9098,"epidemic, city, full, day, year, go, closure, close, time, text","['open', 'day', 'spring', 'day', 'here', 'see', 'go', 'live', 'stay', 'tune', 'mao', 'base', 'haven', 'see', 'day', 'eagerly', 'arrival', 'even', 'just', 'take', 'look', 'touch', 'greeting', 'mao', 'warm', 'cold', 'closure', 'epidemic', 'full', 'text']"
274,274,3.0,0.5027,"country, first, confirm, covid, total, science, growth, text, exam, acid","['read', 'camus', 'plague', 'chapter', 'original', 'closure', 'camus', 'famous', 'epidemic', 'seem', 'absurd', 'feel', 'write', 'quite', 'realistic', 'find', 'good', 'translation', 'foreign', 'literature', 'key', 'able', 'read', 'appreciate', 'power', 'write', 'good', 'foreign', 'literature', 'spiritual', 'strength', 'many', 'ignorant', 'ancient', 'ming', 'personally', 'very', 'full', 'text']"
